AL	AP	DAL	StartOffset	EndOffset	LAAL	NumChunks	DiscontinuitySum	DiscontinuityAve	DiscontinuityNum	RTF
2294.907	0.179	1635.177	1075.798	360.0	2294.907	2	2218.562	2218.562	1	1.102
